	roll	pitch	yaw	gx	gy	gz	ax	ay	az		diff x	diff y	diff z			
1473	-0.3	0.5	29.3	-8.89	-4.85	999.95	-9.03	-0.73	1007.83		-0.14	4.12	7.88			
1474	-0.3	0.5	29.2	-8.96	-4.86	999.95	-10.01	-3.17	1001.24		-1.05	1.69	1.29			
1475	-0.3	0.5	29.2	-8.96	-4.86	999.95	-10.01	-3.17	1001.24		-1.05	1.69	1.29			
1476	-0.3	0.5	29.3	-9.08	-4.72	999.95	-7.81	-8.54	1001.73		1.27	-3.82	1.78			
1477	-0.3	0.5	29.3	-9.02	-4.8	999.95	-7.81	-8.54	1001.73		1.21	-3.74	1.78			
1478	-0.3	0.5	29.3	-9.02	-4.8	999.95	-5.62	-6.35	1004.17		3.4	-1.55	4.22			
1479	-0.3	0.5	29.3	-9.07	-4.81	999.95	-10.25	-4.15	1004.9		-1.18	0.66	4.95			
1480	-0.3	0.5	29.3	-9.07	-4.81	999.95	-10.25	-4.15	1004.9		-1.18	0.66	4.95			
1481	-0.3	0.5	29.3	-9.07	-4.81	999.95	-5.13	0.24	1002.71		3.94	5.05	2.76			
1482	-0.3	0.5	29.3	-9.1	-4.85	999.95	-10.25	-4.15	1002.22		-1.15	0.7	2.27			
1483	-0.3	0.5	29.3	-9.16	-4.88	999.95	-10.25	-4.15	1002.22		-1.09	0.73	2.27			
1484	-0.3	0.5	29.3	-9.14	-4.89	999.95	-5.13	-5.37	1002.95		4.01	-0.48	3			
1485	-0.3	0.5	29.3	-9.14	-4.89	999.95	-5.13	-5.37	1002.95		4.01	-0.48	3			
1486	-0.3	0.5	29.3	-9.14	-4.89	999.95	-7.32	-2.44	1000.51		1.82	2.45	0.56			
1487	-0.3	0.5	29.4	-9.08	-4.72	999.95	-15.87	-6.59	1001.24		-6.79	-1.87	1.29			
1488	-0.3	0.5	29.4	-9.07	-4.78	999.95	-15.87	-6.59	1001.24		-6.8	-1.81	1.29			
1489	-0.3	0.5	29.4	-9.07	-4.78	999.95	-11.23	-7.81	1002.95		-2.16	-3.03	3			
1490	-0.3	0.5	29.4	-8.98	-4.9	999.95	-9.28	-2.44	1001.48		-0.3	2.46	1.53			
1491	-0.3	0.5	29.4	-8.98	-4.9	999.95	-9.28	-2.44	1001.48		-0.3	2.46	1.53			
1492	-0.3	0.5	29.4	-8.94	-4.99	999.95	-10.99	-9.77	996.36		-2.05	-4.78	-3.59			
1493	-0.3	0.5	29.4	-8.94	-4.99	999.95	-10.99	-9.77	996.36		-2.05	-4.78	-3.59			
1494	-0.3	0.5	29.4	-8.88	-4.93	999.95	-5.86	-4.88	1010.76		3.02	0.05	10.81			
1495	-0.3	0.5	29.4	-8.94	-5.07	999.95	-10.99	-4.39	998.07		-2.05	0.68	-1.88			
1496	-0.3	0.5	29.4	-8.94	-5.07	999.95	-10.99	-4.39	998.07		-2.05	0.68	-1.88			
1497	-0.3	0.5	29.4	-8.94	-5.07	999.95	-12.45	-4.64	1001.97		-3.51	0.43	2.02			
1498	-0.3	0.5	29.4	-8.95	-5.07	999.95	-8.54	-2.44	1000.75		0.41	2.63	0.8			
1499	-0.3	0.5	29.4	-8.95	-5.07	999.95	-8.54	-2.44	1000.75		0.41	2.63	0.8			
1500	-0.3	0.5	29.4	-9	-5.06	999.95	-10.01	-7.32	1004.66		-1.01	-2.26	4.71			
1501	-0.3	0.5	29.4	-9.04	-4.88	999.95	-10.01	-7.32	1004.66		-0.97	-2.44	4.71			
1502	-0.3	0.5	29.4	-9.04	-4.88	999.95	-6.1	-4.15	1003.44		2.94	0.73	3.49			
1503	-0.3	0.5	29.4	-9.06	-4.87	999.95	-6.59	-4.88	1003.93		2.47	-0.01	3.98			
1504	-0.3	0.5	29.4	-9.06	-4.87	999.95	-6.59	-4.88	1003.93		2.47	-0.01	3.98			
1505	-0.3	0.5	29.4	-9.06	-4.87	999.95	-8.3	0.24	1005.88		0.76	5.11	5.93			
1506	-0.3	0.5	29.4	-9.08	-4.84	999.95	-2.44	-9.03	1006.12		6.64	-4.19	6.17			
1507	-0.3	0.5	29.4	-9.05	-4.8	999.95	-2.44	-9.03	1006.12		6.61	-4.23	6.17			
1508	-0.3	0.5	29.4	-9.04	-4.8	999.95	-10.01	-7.81	1002.22		-0.97	-3.01	2.27			
1509	-0.3	0.5	29.4	-9.04	-4.8	999.95	-10.01	-7.81	1002.22		-0.97	-3.01	2.27			
1510	-0.3	0.5	29.4	-9.04	-4.8	999.95	-15.87	0.49	1006.61		-6.83	5.29	6.66			
1511	-0.3	0.5	29.4	-8.99	-4.91	999.95	-8.3	-1.71	1008.56		0.69	3.2	8.61			
1512	-0.3	0.5	29.5	-9.1	-4.84	999.95	-8.3	-1.71	1008.56		0.8	3.13	8.61			
1513	-0.3	0.5	29.5	-9.1	-4.84	999.95	-11.96	-6.35	1005.39		-2.86	-1.51	5.44			
1514	-0.3	0.5	29.5	-9.09	-4.87	999.95	-1.95	-8.3	1016.38		7.14	-3.43	16.43			
1515	-0.3	0.5	29.5	-9.09	-4.87	999.95	-1.95	-8.3	1016.38		7.14	-3.43	16.43			
1516	-0.3	0.5	29.5	-9.09	-4.87	999.95	-7.32	-2.93	1008.81		1.77	1.94	8.86			
1517	-0.3	0.5	29.5	-8.96	-4.8	999.95	-6.59	-5.37	1002.71		2.37	-0.57	2.76			
1518	-0.3	0.5	29.5	-8.81	-4.95	999.95	-6.59	-5.37	1002.71		2.22	-0.42	2.76			
1519	-0.3	0.5	29.5	-8.82	-4.88	999.95	-12.94	-5.86	1002.71		-4.12	-0.98	2.76			
1520	-0.3	0.5	29.5	-8.82	-4.88	999.95	-12.94	-5.86	1002.71		-4.12	-0.98	2.76			
1521	-0.3	0.5	29.5	-8.82	-4.88	999.95	-6.35	-3.91	1005.15		2.47	0.97	5.2			
1522	-0.3	0.5	29.5	-8.8	-4.86	999.95	-12.21	-2.2	1004.9		-3.41	2.66	4.95			
1523	-0.3	0.5	29.5	-8.8	-4.86	999.95	-12.21	-2.2	1004.9		-3.41	2.66	4.95			
1524	-0.3	0.5	29.5	-8.77	-4.99	999.95	-10.74	-3.91	1006.37		-1.97	1.08	6.42			
1525	-0.3	0.5	29.5	-8.79	-5.07	999.95	-10.74	-3.91	1006.37		-1.95	1.16	6.42			
1526	-0.3	0.5	29.5	-8.79	-5.07	999.95	-10.74	-4.88	1002.95		-1.95	0.19	3			
1527	-0.3	0.5	29.5	-8.69	-5.12	999.95	-11.72	-4.15	1006.61		-3.03	0.97	6.66			
1528	-0.3	0.5	29.5	-8.69	-5.12	999.95	-11.72	-4.15	1006.61		-3.03	0.97	6.66			
1529	-0.3	0.5	29.5	-8.69	-5.12	999.95	-6.1	-8.54	1003.68		2.59	-3.42	3.73			
1530	-0.3	0.5	29.5	-8.61	-5.06	999.95	-7.08	-2.44	1005.88		1.53	2.62	5.93			
1531	-0.3	0.5	29.5	-8.55	-5.08	999.95	-7.08	-2.44	1005.88		1.47	2.64	5.93			
1532	-0.3	0.5	29.5	-8.6	-4.97	999.95	-3.91	-4.88	1005.63		4.69	0.09	5.68			
1533	-0.3	0.5	29.5	-8.6	-4.97	999.95	-3.91	-4.88	1005.63		4.69	0.09	5.68			
1534	-0.3	0.5	29.5	-8.6	-4.97	999.95	-4.64	-2.69	996.11		3.96	2.28	-3.84			
1535	-0.3	0.5	29.5	-8.83	-4.88	999.95	-10.5	-5.37	999.04		-1.67	-0.49	-0.91			
1536	-0.3	0.5	29.5	-8.74	-4.76	999.95	-10.5	-5.37	999.04		-1.76	-0.61	-0.91			
1537	-0.3	0.5	29.5	-8.74	-4.76	999.95	-7.32	-0.73	1003.68		1.42	4.03	3.73			
1538	-0.3	0.5	29.5	-8.72	-4.77	999.95	-9.77	-0.49	1005.39		-1.05	4.28	5.44			
1539	-0.3	0.5	29.5	-8.72	-4.77	999.95	-9.77	-0.49	1005.39		-1.05	4.28	5.44			
1540	-0.3	0.5	29.5	-8.72	-4.77	999.95	0.24	-8.79	1002.46		8.96	-4.02	2.51			
1541	-0.3	0.5	29.4	-8.7	-4.8	999.95	-7.81	-0.73	1002.46		0.89	4.07	2.51			
1542	-0.3	0.5	29.4	-8.64	-4.9	999.95	-7.81	-0.73	1002.46		0.83	4.17	2.51			
1543	-0.3	0.5	29.4	-8.7	-5.04	999.95	-11.23	-2.44	1007.34		-2.53	2.6	7.39			
1544	-0.3	0.5	29.4	-8.7	-5.04	999.95	-11.23	-2.44	1007.34		-2.53	2.6	7.39			
1545	-0.3	0.5	29.4	-8.7	-5.04	999.95	-5.62	-3.17	1005.63		3.08	1.87	5.68			
1546	-0.3	0.5	29.4	-8.71	-5.02	999.95	-7.08	-3.42	1001.48		1.63	1.6	1.53			
1547	-0.3	0.5	29.4	-8.71	-5.02	999.95	-7.08	-3.42	1001.48		1.63	1.6	1.53			
1548	-0.3	0.5	29.4	-8.71	-5.02	999.95	-4.39	-6.1	1001.48		4.32	-1.08	1.53			
1549	-0.3	0.5	29.4	-8.69	-5.04	999.95	-10.5	-7.08	1004.66		-1.81	-2.04	4.71			
1550	-0.3	0.5	29.4	-8.69	-5.04	999.95	-10.5	-7.08	1004.66		-1.81	-2.04	4.71			
1551	-0.3	0.5	29.4	-8.71	-5.04	999.95	-14.65	-6.1	1004.9		-5.94	-1.06	4.95			
1552	-0.3	0.5	29.4	-8.71	-5.04	999.95	-14.65	-6.1	1004.9		-5.94	-1.06	4.95			
1553	-0.3	0.5	29.4	-8.71	-5.04	999.95	-7.57	-3.66	996.11		1.14	1.38	-3.84			
1554	-0.3	0.5	29.4	-8.76	-5.09	999.95	-13.67	-7.81	1001.97		-4.91	-2.72	2.02			
1555	-0.3	0.5	29.4	-8.71	-5.09	999.95	-13.67	-7.81	1001.97		-4.96	-2.72	2.02			
1556	-0.3	0.5	29.4	-8.71	-5.09	999.95	-11.47	-1.95	1002.71		-2.76	3.14	2.76			
1557	-0.3	0.5	29.4	-8.68	-5.08	999.95	-10.99	-3.91	1006.86		-2.31	1.17	6.91			
1558	-0.3	0.5	29.4	-8.68	-5.08	999.95	-10.99	-3.91	1006.86		-2.31	1.17	6.91			
1559	-0.3	0.5	29.4	-8.7	-4.97	999.95	-7.81	-5.62	1005.15		0.89	-0.65	5.2			
1560	-0.3	0.5	29.4	-8.7	-4.99	999.95	-7.81	-5.62	1005.15		0.89	-0.63	5.2			
1561	-0.3	0.5	29.4	-8.7	-4.99	999.95	-6.35	-5.37	1003.68		2.35	-0.38	3.73			
1562	-0.3	0.5	29.4	-8.8	-5.25	999.95	-9.28	-5.13	1004.9		-0.48	0.12	4.95			
1563	-0.3	0.5	29.4	-8.8	-5.25	999.95	-9.28	-5.13	1004.9		-0.48	0.12	4.95			
1564	-0.3	0.5	29.4	-8.8	-5.25	999.95	-5.86	-9.28	1004.41		2.94	-4.03	4.46			
1565	-0.3	0.5	29.4	-8.69	-5.35	999.95	-8.79	-9.77	1001.97		-0.1	-4.42	2.02			
1566	-0.3	0.5	29.4	-8.83	-5.4	999.95	-8.79	-9.77	1001.97		0.04	-4.37	2.02			
1567	-0.3	0.5	29.4	-8.8	-5.4	999.95	-4.88	-3.91	1000.02		3.92	1.49	0.07			
1568	-0.3	0.5	29.4	-8.8	-5.4	999.95	-4.88	-3.91	1000.02		3.92	1.49	0.07			
1569	-0.3	0.5	29.4	-8.8	-5.4	999.95	-9.03	-5.13	1003.68		-0.23	0.27	3.73			
1570	-0.3	0.5	29.4	-8.83	-5.38	999.95	-4.64	-8.54	1004.66		4.19	-3.16	4.71			
1571	-0.3	0.5	29.4	-8.83	-5.38	999.95	-4.64	-8.54	1004.66		4.19	-3.16	4.71			
1572	-0.3	0.5	29.4	-8.88	-5.57	999.95	-14.89	-2.2	1001.24		-6.01	3.37	1.29			
1573	-0.3	0.5	29.4	-8.92	-5.56	999.94	-14.65	-7.32	1005.39		-5.73	-1.76	5.45			
1574	-0.3	0.5	29.4	-8.92	-5.56	999.94	-14.65	-7.32	1005.39		-5.73	-1.76	5.45			
1575	-0.3	0.5	29.3	-8.94	-5.43	999.95	-9.03	-0.24	1010.76		-0.09	5.19	10.81			
1576	-0.3	0.5	29.3	-8.94	-5.43	999.95	-9.03	-0.24	1010.76		-0.09	5.19	10.81			
1577	-0.3	0.5	29.3	-8.86	-5.56	999.95	-4.15	-8.06	1006.61		4.71	-2.5	6.66			
1578	-0.3	0.5	29.3	-8.83	-5.74	999.94	-7.81	-5.37	1000.75		1.02	0.37	0.81			
1579	-0.3	0.5	29.3	-8.83	-5.74	999.94	-7.81	-5.37	1000.75		1.02	0.37	0.81			
1580	-0.3	0.5	29.3	-8.83	-5.74	999.94	-10.5	-3.42	1003.93		-1.67	2.32	3.99			
1581	-0.3	0.5	29.3	-8.81	-5.73	999.94	-7.81	-1.71	1000.51		1	4.02	0.57			
1582	-0.3	0.5	29.3	-8.81	-5.73	999.94	-7.81	-1.71	1000.51		1	4.02	0.57			
1583	-0.3	0.5	29.3	-8.69	-5.84	999.95	-9.03	1.46	1002.46		-0.34	7.3	2.51			
1584	-0.3	0.5	29.3	-8.82	-5.83	999.94	-9.03	1.46	1002.46		-0.21	7.29	2.52			
1585	-0.3	0.5	29.3	-8.82	-5.83	999.94	-8.06	-5.86	1002.46		0.76	-0.03	2.52			
1586	-0.3	0.5	29.3	-8.69	-5.64	999.95	-9.77	-6.1	1001.73		-1.08	-0.46	1.78			
1587	-0.3	0.5	29.3	-8.69	-5.64	999.95	-9.77	-6.1	1001.73		-1.08	-0.46	1.78			
1588	-0.3	0.5	29.3	-8.69	-5.64	999.95	-8.3	-3.42	1004.41		0.39	2.22	4.46			
1589	-0.3	0.5	29.3	-8.58	-5.57	999.95	-0.73	-7.08	1004.17		7.85	-1.51	4.22			
1590	-0.3	0.5	29.3	-8.59	-5.53	999.95	-0.73	-7.08	1004.17		7.86	-1.55	4.22			
1591	-0.3	0.5	29.3	-8.59	-5.53	999.95	-12.94	-9.77	1002.71		-4.35	-4.24	2.76			
1592	-0.3	0.5	29.3	-8.55	-5.67	999.95	-7.81	-6.35	997.58		0.74	-0.68	-2.37			
1593	-0.3	0.5	29.3	-8.55	-5.67	999.95	-7.81	-6.35	997.58		0.74	-0.68	-2.37			
1594	-0.3	0.5	29.3	-8.47	-5.57	999.95	-5.13	-4.64	1003.44		3.34	0.93	3.49			
1595	-0.3	0.5	29.3	-8.47	-5.57	999.95	-5.13	-4.64	1003.44		3.34	0.93	3.49			
1596	-0.3	0.5	29.3	-8.47	-5.48	999.95	-5.37	-10.5	1000.51		3.1	-5.02	0.56			
1597	-0.3	0.5	29.3	-8.53	-5.44	999.95	-9.52	-4.15	1005.15		-0.99	1.29	5.2			
1598	-0.3	0.5	29.3	-8.53	-5.44	999.95	-9.52	-4.15	1005.15		-0.99	1.29	5.2			
1599	-0.3	0.5	29.3	-8.53	-5.44	999.95	-6.84	-0.73	1003.44		1.69	4.71	3.49			
1600	-0.3	0.5	29.3	-8.47	-5.46	999.95	-8.79	-8.54	1001.73		-0.32	-3.08	1.78			
1601	-0.3	0.5	29.3	-8.47	-5.46	999.95	-8.79	-8.54	1001.73		-0.32	-3.08	1.78			
1602	-0.3	0.5	29.3	-8.48	-5.39	999.95	-7.81	-5.62	1002.95		0.67	-0.23	3			
1603	-0.3	0.5	29.3	-8.47	-5.43	999.95	-7.81	-5.62	1002.95		0.66	-0.19	3			
1604	-0.3	0.5	29.3	-8.47	-5.43	999.95	-13.18	-3.17	1007.1		-4.71	2.26	7.15			
1605	-0.3	0.5	29.3	-8.46	-5.4	999.95	-12.7	-1.71	1003.93		-4.24	3.69	3.98			
1606	-0.3	0.5	29.3	-8.46	-5.4	999.95	-12.7	-1.71	1003.93		-4.24	3.69	3.98			
1607	-0.3	0.5	29.3	-8.46	-5.4	999.95	-2.44	-5.37	1003.44		6.02	0.03	3.49			
1608	-0.3	0.5	29.3	-8.28	-5.28	999.95	-10.74	0	1001.97		-2.46	5.28	2.02			
1609	-0.3	0.5	29.3	-8.3	-5.28	999.95	-10.74	0	1001.97		-2.44	5.28	2.02			
1610	-0.3	0.5	29.3	-8.4	-5.19	999.95	-10.99	-0.73	1006.12		-2.59	4.46	6.17			
1611	-0.3	0.5	29.3	-8.4	-5.19	999.95	-10.99	-0.73	1006.12		-2.59	4.46	6.17			
1612	-0.3	0.5	29.3	-8.4	-5.19	999.95	-9.52	-8.3	1000.02		-1.12	-3.11	0.07			
1613	-0.3	0.5	29.3	-8.42	-5.2	999.95	-12.45	-0.24	1000.02		-4.03	4.96	0.07			
1614	-0.3	0.5	29.3	-8.39	-5.24	999.95	-12.45	-0.24	1000.02		-4.06	5	0.07			
1615	-0.3	0.5	29.3	-8.39	-5.24	999.95	-3.42	-0.24	1006.86		4.97	5	6.91			
1616	-0.3	0.5	29.3	-8.26	-5.27	999.95	-4.39	-10.25	1005.39		3.87	-4.98	5.44			
1617	-0.3	0.5	29.3	-8.26	-5.27	999.95	-4.39	-10.25	1005.39		3.87	-4.98	5.44			
1618	-0.3	0.5	29.3	-8.2	-5.17	999.95	-6.84	-4.64	1006.37		1.36	0.53	6.42			
1619	-0.3	0.5	29.3	-8.2	-5.17	999.95	-6.84	-4.64	1006.37		1.36	0.53	6.42			
1620	-0.3	0.5	29.3	-8.24	-5.18	999.95	0.24	-8.54	1005.15		8.48	-3.36	5.2			
1621	-0.3	0.5	29.3	-8.22	-5.17	999.95	-8.54	-2.69	1002.95		-0.32	2.48	3			
1622	-0.3	0.5	29.3	-8.22	-5.17	999.95	-8.54	-2.69	1002.95		-0.32	2.48	3			
1623	-0.3	0.5	29.3	-8.22	-5.17	999.95	-10.99	0.98	1001.24		-2.77	6.15	1.29			
1624	-0.3	0.5	29.3	-8.23	-5.17	999.95	-12.21	-3.17	998.8		-3.98	2	-1.15			
1625	-0.3	0.5	29.3	-8.23	-5.17	999.95	-12.21	-3.17	998.8		-3.98	2	-1.15			
1626	-0.3	0.5	29.3	-8.15	-5.29	999.95	-10.74	-2.93	1007.59		-2.59	2.36	7.64			
1627	-0.3	0.5	29.3	-8.14	-5.29	999.95	-10.74	-2.93	1007.59		-2.6	2.36	7.64			
1628	-0.3	0.5	29.3	-8.14	-5.29	999.95	-7.81	-4.39	1004.41		0.33	0.9	4.46			
1629	-0.3	0.5	29.3	-8.19	-5.28	999.95	-12.21	-2.2	1002.22		-4.02	3.08	2.27			
1630	-0.3	0.5	29.3	-8.19	-5.28	999.95	-12.21	-2.2	1002.22		-4.02	3.08	2.27			
1631	-0.3	0.5	29.3	-8.19	-5.28	999.95	-12.21	-10.01	1002.46		-4.02	-4.73	2.51			
1632	-0.3	0.5	29.2	-8.2	-5.2	999.95	-9.03	-0.24	1002.95		-0.83	4.96	3			
1633	-0.3	0.5	29.3	-8.15	-5.14	999.95	-9.03	-0.24	1002.95		-0.88	4.9	3			
1634	-0.3	0.5	29.3	-8.23	-5.14	999.95	-6.35	-3.42	1003.44		1.88	1.72	3.49			
1635	-0.3	0.5	29.3	-8.23	-5.14	999.95	-6.35	-3.42	1003.44		1.88	1.72	3.49			
1636	-0.3	0.5	29.3	-8.23	-5.14	999.95	-10.5	-1.46	997.58		-2.27	3.68	-2.37			
1637	-0.3	0.5	29.3	-8.21	-5.12	999.95	-5.62	-8.54	1001.97		2.59	-3.42	2.02			
1638	-0.3	0.5	29.3	-8.21	-5.14	999.95	-5.62	-8.54	1001.97		2.59	-3.4	2.02			
1639	-0.3	0.5	29.3	-8.21	-5.14	999.95	-9.52	-1.22	1008.32		-1.31	3.92	8.37			
1640	-0.3	0.5	29.3	-8.17	-5.01	999.95	-7.08	-4.88	1004.17		1.09	0.13	4.22			
1641	-0.3	0.5	29.3	-8.17	-5.01	999.95	-7.08	-4.88	1004.17		1.09	0.13	4.22			
1642	-0.3	0.5	29.3	-8.1	-5	999.95	-10.5	-2.2	1008.32		-2.4	2.8	8.37			
1643	-0.3	0.5	29.3	-8.1	-5	999.95	-10.5	-2.2	1008.32		-2.4	2.8	8.37			
1644	-0.3	0.5	29.3	-8.03	-5.02	999.96	-12.94	-6.1	1006.86		-4.91	-1.08	6.9			
1645	-0.3	0.5	29.3	-8.07	-4.98	999.96	-12.7	-4.15	1005.63		-4.63	0.83	5.67			
1646	-0.3	0.5	29.3	-8.07	-4.98	999.96	-12.7	-4.15	1005.63		-4.63	0.83	5.67			
1647	-0.3	0.5	29.3	-8.07	-4.98	999.96	-7.08	-4.64	1002.71		0.99	0.34	2.75			
1648	-0.3	0.5	29.3	-8	-5.09	999.96	-10.5	-3.66	1005.39		-2.5	1.43	5.43			
1649	-0.3	0.5	29.3	-8	-5.09	999.96	-10.5	-3.66	1005.39		-2.5	1.43	5.43			
1650	-0.3	0.5	29.3	-7.88	-5.14	999.96	-7.57	-10.25	1006.86		0.31	-5.11	6.9			
1651	-0.3	0.5	29.3	-7.88	-5.13	999.96	-7.57	-10.25	1006.86		0.31	-5.12	6.9			
1652	-0.3	0.5	29.3	-7.88	-5.13	999.96	-5.13	-5.13	1007.83		2.75	0	7.87			
1653	-0.3	0.5	29.3	-7.89	-5.21	999.96	-10.5	-9.77	1000.51		-2.61	-4.56	0.55			
1654	-0.3	0.5	29.3	-7.89	-5.21	999.96	-10.5	-9.77	1000.51		-2.61	-4.56	0.55			
1655	-0.3	0.5	29.3	-7.89	-5.21	999.96	-10.01	-4.39	1000.02		-2.12	0.82	0.06			
1656	-0.3	0.5	29.3	-7.93	-5.25	999.95	-3.42	-5.86	1001.48		4.51	-0.61	1.53			
1657	-0.3	0.5	29.3	-7.92	-5.33	999.95	-3.42	-5.86	1001.48		4.5	-0.53	1.53			
1658	-0.3	0.4	29.3	-7.83	-5.41	999.95	-8.79	-1.46	1004.41		-0.96	3.95	4.46			
1659	-0.3	0.4	29.3	-7.83	-5.41	999.95	-8.79	-1.46	1004.41		-0.96	3.95	4.46			
1660	-0.3	0.4	29.3	-7.83	-5.41	999.95	-10.5	2.69	1006.86		-2.67	8.1	6.91			
1661	-0.3	0.4	29.3	-7.84	-5.37	999.95	-12.7	-5.37	1001		-4.86	0	1.05			
1662	-0.3	0.5	29.3	-7.87	-5.32	999.95	-12.7	-5.37	1001		-4.83	-0.05	1.05			
1663	-0.3	0.5	29.3	-7.87	-5.32	999.95	-4.64	-7.57	1002.22		3.23	-2.25	2.27			
1664	-0.3	0.5	29.3	-7.92	-5.3	999.95	-7.08	-7.32	1005.63		0.84	-2.02	5.68			
1665	-0.3	0.5	29.3	-7.92	-5.3	999.95	-7.08	-7.32	1005.63		0.84	-2.02	5.68			
1666	-0.3	0.5	29.4	-8.05	-5.17	999.95	-5.62	-6.35	1003.19		2.43	-1.18	3.24			
1667	-0.3	0.5	29.4	-8.05	-5.17	999.95	-5.62	-6.35	1003.19		2.43	-1.18	3.24			
1668	-0.3	0.5	29.4	-8.06	-5.13	999.95	-8.06	-5.13	1004.17		0	0	4.22			
1669	-0.3	0.5	29.4	-8.07	-5.02	999.95	-11.72	-3.91	1002.71		-3.65	1.11	2.76			
1670	-0.3	0.5	29.4	-8.07	-5.02	999.95	-11.72	-3.91	1002.71		-3.65	1.11	2.76			
1671	-0.3	0.5	29.4	-8.07	-5.02	999.95	-5.37	-5.86	1003.68		2.7	-0.84	3.73			
1672	-0.3	0.5	29.4	-8.3	-5.01	999.95	-7.08	-3.17	1007.59		1.22	1.84	7.64			
1673	-0.3	0.5	29.4	-8.3	-5.01	999.95	-7.08	-3.17	1007.59		1.22	1.84	7.64			
1674	-0.3	0.5	29.4	-8.35	-4.97	999.95	-11.47	-2.44	1005.63		-3.12	2.53	5.68			
1675	-0.3	0.5	29.4	-8.33	-5.02	999.95	-11.47	-2.44	1005.63		-3.14	2.58	5.68			
1676	-0.3	0.5	29.4	-8.33	-5.02	999.95	-5.62	-7.81	1006.37		2.71	-2.79	6.42			
1677	-0.3	0.5	29.4	-8.35	-5.07	999.95	-6.35	-9.77	1005.15		2	-4.7	5.2			
1678	-0.3	0.5	29.4	-8.35	-5.07	999.95	-6.35	-9.77	1005.15		2	-4.7	5.2			
1679	-0.3	0.5	29.4	-8.35	-5.07	999.95	-15.14	-2.44	1002.71		-6.79	2.63	2.76			
1680	-0.3	0.5	29.4	-8.37	-5.06	999.95	-11.47	-4.88	1007.59		-3.1	0.18	7.64			
1681	-0.3	0.5	29.4	-8.34	-5.13	999.95	-11.47	-4.88	1007.59		-3.13	0.25	7.64			
1682	-0.3	0.5	29.4	-8.34	-5.11	999.95	-12.21	-6.59	1005.88		-3.87	-1.48	5.93			
1683	-0.3	0.5	29.4	-8.34	-5.11	999.95	-12.21	-6.59	1005.88		-3.87	-1.48	5.93			
1684	-0.3	0.5	29.4	-8.34	-5.11	999.95	-7.57	-7.57	1000.26		0.77	-2.46	0.31			
1685	-0.3	0.5	29.4	-8.36	-5.12	999.95	-14.4	-5.86	1008.81		-6.04	-0.74	8.86			
1686	-0.3	0.5	29.4	-8.31	-5.2	999.95	-14.4	-5.86	1008.81		-6.09	-0.66	8.86			
1687	-0.3	0.5	29.4	-8.31	-5.2	999.95	-10.74	-2.2	1005.15		-2.43	3	5.2			
1688	-0.3	0.5	29.4	-8.33	-5.21	999.95	-5.62	-6.35	1004.17		2.71	-1.14	4.22			
1689	-0.3	0.5	29.4	-8.33	-5.21	999.95	-5.62	-6.35	1004.17		2.71	-1.14	4.22			
1690	-0.3	0.5	29.4	-8.37	-5.23	999.95	-9.28	-2.69	1003.93		-0.91	2.54	3.98			
1691	-0.3	0.5	29.4	-8.37	-5.23	999.95	-9.28	-2.69	1003.93		-0.91	2.54	3.98			
1692	-0.3	0.5	29.4	-8.37	-5.24	999.95	-13.67	-8.06	999.78		-5.3	-2.82	-0.17			
1693	-0.3	0.5	29.4	-8.4	-5.2	999.95	-12.21	-2.93	1001.48		-3.81	2.27	1.53			
1694	-0.3	0.5	29.4	-8.4	-5.2	999.95	-12.21	-2.93	1001.48		-3.81	2.27	1.53			
1695	-0.3	0.5	29.4	-8.4	-5.2	999.95	-4.39	-8.3	1002.95		4.01	-3.1	3			
1696	-0.3	0.5	29.4	-8.44	-5.09	999.95	-12.21	-1.22	1006.12		-3.77	3.87	6.17			
1697	-0.3	0.5	29.4	-8.44	-5.09	999.95	-12.21	-1.22	1006.12		-3.77	3.87	6.17			
1698	-0.3	0.5	29.4	-8.39	-5.04	999.95	-4.15	-8.06	1000.02		4.24	-3.02	0.07			
1699	-0.3	0.5	29.4	-8.34	-5.03	999.95	-4.15	-8.06	1000.02		4.19	-3.03	0.07			
1700	-0.3	0.5	29.4	-8.34	-5.03	999.95	-9.03	-5.62	1004.41		-0.69	-0.59	4.46			
1701	-0.3	0.5	29.5	-8.28	-5.07	999.95	-7.81	-3.42	1002.22		0.47	1.65	2.27			
1702	-0.3	0.5	29.5	-8.28	-5.07	999.95	-7.81	-3.42	1002.22		0.47	1.65	2.27			
1703	-0.3	0.5	29.5	-8.28	-5.07	999.95	-8.54	-2.2	1000.75		-0.26	2.87	0.8			
1704	-0.3	0.5	29.4	-8.24	-5.04	999.95	-7.81	-3.91	1002.46		0.43	1.13	2.51			
1705	-0.3	0.5	29.4	-8.09	-5.15	999.95	-7.81	-3.91	1002.46		0.28	1.24	2.51			
1706	-0.3	0.5	29.5	-8.06	-4.93	999.96	-7.81	-6.59	1007.59		0.25	-1.66	7.63			
1707	-0.3	0.5	29.5	-8.06	-4.93	999.96	-7.81	-6.59	1007.59		0.25	-1.66	7.63			
1708	-0.3	0.5	29.5	-8.06	-4.93	999.96	-12.94	-7.81	1004.17		-4.88	-2.88	4.21			
1709	-0.3	0.5	29.5	-8.08	-4.92	999.96	-10.5	-8.79	1001.97		-2.42	-3.87	2.01			
1710	-0.3	0.5	29.5	-8.01	-4.79	999.96	-10.5	-8.79	1001.97		-2.49	-4	2.01			
